0.34004,0.16912,0.078544,0.53231,0.02255,0.16298,0.24137,0.085499,0.62712,0.69634,0.033862,0.79369,0.22836,0.7514,0.60406,0.073176,0.80208,0.83673,0.26176,0.15893,0.52822,0.45755,0.83111,0.25224,0.1274,0.73703,0.1531,0.31484,0.21382,0.14058,1.6081,0.2404,0.15089,0.10658,1.5722,0.03476,0.22328,0.19268,0.20759,0.26274,0.19076,0.44719,0.27145,0.2015,1.4757,0.27714,1.4983,0.25637,0.17637,0.34355,0.21591,0.37908,0.14067,0.20545,0.14697,0.35502,0.24541,1.488,0.13666,0.067383,0.24539,0.1548,1.6784,2.0233,1.933,1.3778,0.23017,1.3673,0.099166,0.30905,0.52582,2.1266,0.10806,0.38422,6.5708,0.13805,0.53065,0.097647,6.3964,1.4003,0.088606,0.37477,0.34563,1.4338,5.8128,0.12834,6.3985,0.48631,0.33125,0.33721,4.9029,3.921,0.9625,0.2368,0.11993,0.064469,0.57559,0.291,0.098785,0.046954,1
0.31011,0.23952,0.16025,0.35488,0.094499,0.13789,0.21727,0.055275,0.69545,0.7602,0.19171,0.41316,0.40356,0.82884,0.66649,0.1321,0.88445,0.94772,0.29239,0.22308,0.6214,0.51784,0.94763,0.39658,0.33227,0.83032,0.38014,0.36185,0.32675,0.26058,0.82524,0.32637,0.035431,0.1482,0.79047,0.081634,0.40536,0.19101,0.27646,0.11741,0.22687,0.5646,0.34327,0.21336,0.7955,0.3501,0.74852,0.33845,0.25319,0.49595,0.27164,0.53363,0.21988,0.2986,0.21142,0.4307,0.39569,0.74226,0.10743,0.308,0.3442,0.19179,0.84049,0.94622,0.8883,0.61911,0.33232,0.71588,0.080747,0.41962,1.5774,0.94622,0.15911,0.42321,2.9983,0.15994,1.8731,0.14969,2.8717,0.69372,0.16236,0.42757,0.43322,0.53072,2.6801,0.17341,3.045,1.409,0.44672,0.45278,2.3843,1.9584,0.4966,0.33262,0.16292,0.10526,2.0898,0.10474,0.04172,0.041576,1
0.27716,0.18921,0.12188,0.34347,0.05327,0.15775,0.20339,0.12036,0.70329,0.78986,0.23281,0.38943,0.29898,0.90371,0.76022,0.12143,1.0273,1.0817,0.24931,0.21673,0.6404,0.53176,1.0534,0.29888,0.3386,0.93575,0.40116,0.35423,0.27389,0.23503,0.55778,0.27746,0.057181,0.11958,0.53532,0.1406,0.40288,0.16515,0.2032,0.24476,0.25044,0.56639,0.37469,0.14312,0.53293,0.2973,0.53639,0.35285,0.28228,0.42949,0.20799,0.49088,0.27908,0.30667,0.16172,0.45373,0.37768,0.48378,0.13324,0.34589,0.3274,0.21797,0.51596,0.66647,0.66964,0.39396,0.26355,0.46079,0.099189,0.33882,1.8056,0.74671,0.1861,0.46691,1.9818,0.11905,1.9421,0.16344,1.8957,0.49234,0.1577,0.49077,0.47741,0.36182,1.7195,0.19271,1.8983,1.7732,0.44758,0.38145,1.5216,1.2583,0.29675,0.53438,0.11644,0.081614,2.1074,0.23444,0.079708,0.087951,1
0.59251,0.51633,0.40106,0.6617,0.3106,0.62313,0.84073,0.41151,2.306,2.6652,0.50199,0.72198,0.99394,3.0417,2.1028,0.27154,3.3259,3.4033,1.1131,0.46108,1.9845,1.4588,3.1953,1.0776,0.16617,2.7452,0.20758,0.8796,0.8935,0.116,0.082428,1.0552,0.268,0.31373,0.10571,0.29589,0.22786,0.66765,0.70133,0.095943,0.98884,1.7455,1.252,0.4662,0.086592,1.3396,0.11356,1.2428,0.97862,1.6702,0.87507,1.6356,0.78582,1.1755,0.080635,1.7735,0.21055,0.10404,0.49393,0.77672,1.1844,0.85484,0.10028,0.13212,0.12448,0.081669,1.0737,0.076318,0.3705,1.4822,0.49014,0.13865,0.22534,1.9066,0.22496,0.34406,0.62863,0.52759,0.28547,0.10549,0.19939,1.9999,1.9706,0.075223,0.29651,0.70786,0.19296,0.43281,1.786,1.5931,0.2435,0.17714,0.086898,1.3305,0.052253,0.19521,0.7394,0.048036,0.26952,0.2218,1
0.49781,0.41197,0.36537,0.61652,0.30712,0.4769,0.60823,0.32841,1.8304,2.1237,0.46651,0.65314,0.82112,2.3927,1.6664,0.14674,2.6684,2.7664,0.74738,0.44277,1.5506,1.2561,2.5298,0.81471,0.20953,2.0938,0.21921,0.79505,0.72582,0.19877,0.15365,0.75372,0.23715,0.22891,0.14635,0.29998,0.21147,0.53175,0.53477,0.20443,0.6823,1.3099,0.88896,0.3573,0.12612,0.92584,0.15013,0.94738,0.78888,1.1672,0.69205,1.1945,0.68129,0.88867,0.13161,1.1737,0.21322,0.05502,0.36646,0.6647,0.80269,0.57315,0.05116,0.051604,0.047483,0.067616,0.76585,0.098884,0.22832,1.1226,0.87088,0.051577,0.29598,1.2601,0.24365,0.27345,1.0672,0.34153,0.25598,0.12973,0.27918,1.3772,1.4212,0.041708,0.23567,0.45656,0.22264,0.68052,1.3827,1.2813,0.17214,0.12468,0.048712,0.91594,0.08597,0.094706,1.2375,0.14949,0.24149,0.18786,1
0.48812,0.35953,0.21184,0.61092,0.1307,0.29499,0.37362,0.1957,1.0684,1.2221,0.31201,0.66812,0.48935,1.3913,1.0503,0.19748,1.5651,1.616,0.39921,0.24413,0.91316,0.73333,1.5493,0.52523,0.2297,1.3541,0.23463,0.45034,0.43056,0.20665,1.02,0.51832,0.084373,0.19384,1.1069,0.19675,0.25649,0.36137,0.3443,0.2907,0.46629,0.75018,0.55195,0.24347,0.94354,0.44006,1.052,0.5355,0.46169,0.7235,0.4264,0.6762,0.39158,0.5017,0.16351,0.79234,0.2438,0.727,0.26525,0.46774,0.53686,0.38002,0.60872,0.76552,0.87239,0.78729,0.47961,0.89223,0.19005,0.54,1.2289,0.89606,0.17118,0.86767,2.7749,0.19153,1.478,0.18541,2.6817,0.90622,0.094647,0.89789,0.86447,0.59496,2.3101,0.28561,2.5701,1.0207,0.7661,0.64515,1.9192,1.5817,0.51657,0.56003,0.11134,0.16476,1.7615,0.31583,0.091917,0.10961,1
0.32849,0.19895,0.10066,0.46392,0.073783,0.20561,0.28402,0.12304,0.99971,1.1768,0.2279,0.70608,0.49912,1.2477,0.8887,0.13679,1.26,1.2873,0.38888,0.26207,0.83464,0.68691,1.253,0.47232,0.077492,1.0909,0.095355,0.4559,0.4462,0.060424,1.0575,0.39831,0.13084,0.18344,1.171,0.11276,0.10175,0.17876,0.35436,0.3494,0.28195,0.69736,0.48229,0.23446,0.94041,0.45246,1.1245,0.52389,0.40656,0.65686,0.28467,0.64676,0.29902,0.50092,0.07626,0.71137,0.07616,0.95841,0.12119,0.31602,0.45046,0.24531,0.99997,1.149,1.1889,0.76422,0.4,0.86166,0.10123,0.52121,0.98732,1.2273,0.17215,0.71925,4.6168,0.20469,1.1544,0.20994,4.4174,0.95728,0.13105,0.7333,0.69434,0.68139,3.9102,0.23687,4.4566,0.83386,0.65555,0.57411,3.3355,2.6964,0.58043,0.72758,0.07721,0.072876,1.2859,0.27617,0.13416,0.059466,1
0.34568,0.29296,0.18368,0.32298,0.086523,0.20383,0.30234,0.13541,1.1543,1.3157,0.48663,0.29752,0.4065,1.4099,0.87124,0.13084,1.4875,1.5276,0.36225,0.15276,0.90188,0.54952,1.4069,0.43774,0.22031,1.1924,0.28383,0.28363,0.33519,0.1742,0.57887,0.43114,0.066938,0.19458,0.48735,0.29482,0.34648,0.22825,0.2628,0.19455,0.4309,0.72462,0.40116,0.20925,0.59888,0.41985,0.4234,0.43348,0.39521,0.62483,0.33383,0.64113,0.31149,0.44877,0.10853,0.6904,0.35218,0.57755,0.13693,0.66095,0.3743,0.41178,0.61153,0.69386,0.69616,0.47353,0.36829,0.5388,0.13348,0.46808,1.054,0.73478,0.15923,0.8062,2.1557,0.20582,1.2719,0.23334,2.0439,0.38702,0.15562,0.80295,0.69966,0.4699,1.8308,0.30669,2.1033,0.98648,0.59744,0.53628,1.5365,1.2021,0.37997,0.84851,0.061464,0.080829,1.4161,0.11478,0.11557,0.10569,1
0.27785,0.23954,0.19508,0.35345,0.11905,0.22371,0.26244,0.17004,0.72459,0.91092,0.26895,0.45984,0.39912,1.1099,0.76342,0.089597,1.2721,1.3356,0.32211,0.20862,0.61138,0.55837,1.236,0.39465,0.16328,1.0093,0.18641,0.3657,0.33405,0.14784,0.56624,0.37437,0.051373,0.1324,0.58337,0.19019,0.22527,0.19363,0.24992,0.22586,0.36504,0.5513,0.40455,0.18615,0.52847,0.41784,0.58096,0.36311,0.30257,0.45618,0.26794,0.50861,0.27342,0.32847,0.11934,0.4165,0.22984,0.45724,0.15135,0.37323,0.39079,0.32155,0.49613,0.63562,0.63469,0.40593,0.34458,0.46401,0.12955,0.46782,1.1428,0.70265,0.20006,0.43692,2.081,0.17053,1.3507,0.16696,2.0398,0.53444,0.15633,0.4734,0.47122,0.38045,1.8285,0.22904,1.9814,1.0528,0.4447,0.45228,1.5324,1.2647,0.26412,0.62864,0.081305,0.092951,1.5718,0.18667,0.084606,0.0993,1
0.20025,0.099046,0.089675,0.28699,0.088437,0.11507,0.13339,0.11609,0.54662,0.58352,0.25418,0.33023,0.16225,0.68562,0.4626,0.12969,0.79544,0.83245,0.15277,0.12449,0.51174,0.3386,0.75733,0.19053,0.20073,0.62402,0.23305,0.22626,0.15961,0.12885,0.53527,0.20909,0.094424,0.18427,0.5455,0.19217,0.2477,0.13235,0.13653,0.2982,0.2274,0.41939,0.27588,0.10939,0.4534,0.23055,0.53546,0.24865,0.22804,0.28313,0.17464,0.33853,0.20225,0.25311,0.091835,0.25181,0.28787,0.50428,0.080587,0.34751,0.27679,0.20526,0.61534,0.73158,0.64681,0.41868,0.23485,0.41439,0.053581,0.28833,2.7401,0.73315,0.2496,0.24683,2.3052,0.16071,2.8413,0.1284,2.1822,0.46335,0.18139,0.24694,0.25624,0.45092,1.9578,0.18889,2.2078,2.6652,0.285,0.32143,1.7144,1.4124,0.34881,0.27232,0.088375,0.074947,3.0117,0.24084,0.052145,0.076255,1
0.58522,0.4715,0.35484,0.60958,0.26333,0.63728,0.87882,0.41233,2.3902,2.7597,0.51582,0.56193,0.97037,3.0423,1.8471,0.25897,3.2035,3.157,1.0549,0.47703,1.9549,1.3495,2.8531,1.0149,0.17519,2.3737,0.19048,0.88389,0.87096,0.13905,0.21491,1.0117,0.21883,0.30731,0.22668,0.34864,0.19606,0.72322,0.67802,0.1207,0.91397,1.6284,1.262,0.45372,0.19068,1.1772,0.22169,1.3036,1.1412,1.6317,0.90723,1.5565,0.94854,1.2774,0.094656,1.7295,0.20695,0.16177,0.56881,0.64145,1.1989,0.77213,0.23061,0.26512,0.20293,0.14579,1.0915,0.15831,0.41861,1.3431,0.55227,0.24028,0.26566,1.8055,0.55198,0.34508,0.70623,0.48314,0.54686,0.19109,0.24047,1.851,1.8133,0.14391,0.48277,0.62435,0.54326,0.45559,1.7124,1.535,0.39074,0.3177,0.1245,1.5384,0.079142,0.19407,0.82224,0.092805,0.31197,0.2316,1
0.31234,0.18202,0.15886,0.57225,0.11697,0.37813,0.41676,0.25298,1.2016,1.4535,0.29983,0.71524,0.48066,1.5911,0.98678,0.15589,1.6354,1.5704,0.40288,0.23887,0.95145,0.71661,1.4514,0.46809,0.1939,1.2543,0.22127,0.46732,0.48144,0.16603,0.70677,0.46532,0.062777,0.15945,0.65449,0.22098,0.25,0.35222,0.35785,0.27567,0.42915,0.796,0.58677,0.20134,0.67938,0.45532,0.54702,0.59022,0.43518,0.75226,0.41138,0.78231,0.34248,0.53386,0.15135,0.76188,0.25126,0.3564,0.26139,0.41453,0.55763,0.34437,0.52168,0.61749,0.54238,0.56715,0.50125,0.60263,0.19684,0.5414,1.74,0.64216,0.22585,0.82291,1.9008,0.1481,1.9738,0.26147,1.9133,0.47679,0.18485,0.85421,0.78128,0.4948,1.7285,0.27763,1.7303,1.5429,0.6706,0.59913,1.3592,1.0417,0.1943,0.70309,0.11429,0.12078,2.2069,0.32015,0.17712,0.11753,1
0.58298,0.52532,0.42406,0.62809,0.33033,0.34605,0.52882,0.20952,1.4905,1.8151,0.51364,0.68733,0.66637,2.1477,1.4254,0.18666,2.332,2.3459,0.73546,0.36976,1.2695,0.97749,2.2062,0.71336,0.31662,1.881,0.38436,0.61912,0.57504,0.2258,0.321,0.71858,0.23191,0.22298,0.37725,0.31172,0.39746,0.46762,0.45096,0.1671,0.68736,1.1058,0.82731,0.3254,0.23659,0.88698,0.32778,0.85925,0.69998,0.99548,0.54773,0.9927,0.50819,0.82771,0.157,1.0835,0.36471,0.23939,0.3975,0.72074,0.77227,0.59027,0.26368,0.28093,0.28249,0.2747,0.64822,0.24441,0.28085,0.9553,0.8372,0.2934,0.36537,1.1714,0.80735,0.26422,0.98729,0.37567,0.7617,0.23736,0.28755,1.1909,1.1918,0.27632,0.69492,0.4685,0.80048,0.64986,1.1358,1.0496,0.618,0.49141,0.16352,0.82004,0.11866,0.15555,1.0898,0.16077,0.14598,0.13859,1
0.39317,0.31427,0.17965,0.47779,0.10642,0.24,0.34294,0.16338,1.1121,1.3844,0.34548,0.58657,0.47472,1.5236,0.98846,0.1464,1.5431,1.5024,0.41959,0.21047,0.85089,0.72962,1.41,0.48913,0.26292,1.2172,0.28423,0.45404,0.40449,0.21931,0.5325,0.44079,0.10746,0.18327,0.5262,0.21932,0.27725,0.24994,0.28849,0.23002,0.37751,0.76166,0.53912,0.1841,0.48911,0.46111,0.42835,0.59792,0.47774,0.70163,0.34124,0.73919,0.43366,0.5407,0.18504,0.70957,0.27998,0.33794,0.20428,0.44303,0.45423,0.29631,0.46751,0.53015,0.43601,0.38557,0.40512,0.43368,0.18843,0.50007,1.2378,0.50609,0.16466,0.80148,1.5206,0.20779,1.365,0.20881,1.491,0.3346,0.14547,0.79463,0.73953,0.33806,1.3442,0.2385,1.4264,1.0677,0.67964,0.61679,1.1023,0.89392,0.23069,0.85918,0.158,0.091673,1.4361,0.20833,0.12255,0.10548,1
0.40837,0.3577,0.29262,0.44151,0.22413,0.34557,0.4518,0.25878,1.1044,1.2944,0.31755,0.47554,0.45731,1.4207,1.1215,0.17541,1.4895,1.5971,0.53125,0.23242,0.8804,0.76083,1.6297,0.48294,0.27812,1.4418,0.34425,0.46362,0.41126,0.18459,0.37156,0.489,0.16314,0.16379,0.37037,0.24453,0.38332,0.26384,0.34756,0.23064,0.46039,0.75453,0.4926,0.2423,0.34693,0.60421,0.30019,0.54152,0.47004,0.71181,0.36047,0.69767,0.37989,0.52024,0.14465,0.73521,0.34329,0.2616,0.20872,0.46671,0.44227,0.39411,0.21279,0.25664,0.29339,0.1954,0.41381,0.27149,0.21043,0.62248,1.3181,0.28984,0.22026,0.76193,0.79865,0.17239,1.5986,0.21679,0.77408,0.2624,0.19891,0.80726,0.79463,0.12279,0.69417,0.29758,0.72767,1.2113,0.71806,0.64049,0.60585,0.53,0.20144,1.0198,0.093097,0.12657,1.953,0.20322,0.0809,0.12921,1
0.39387,0.24599,0.091503,0.48341,0.014652,0.32005,0.39129,0.24306,0.74419,0.93253,0.3018,0.55982,0.393,1.108,0.81134,0.12713,1.275,1.3392,0.42934,0.23658,0.59264,0.59013,1.2839,0.40693,0.15818,1.047,0.21069,0.42152,0.35539,0.12921,0.52164,0.39598,0.069276,0.15261,0.51609,0.17981,0.24226,0.1821,0.25995,0.26572,0.33596,0.47915,0.36207,0.17482,0.47712,0.43417,0.54898,0.33632,0.31579,0.47462,0.25252,0.43973,0.25178,0.32593,0.10752,0.51747,0.24005,0.60693,0.14161,0.43962,0.37002,0.24962,0.72771,0.9286,0.82614,0.50374,0.3204,0.47147,0.09199,0.47097,1.7768,0.96581,0.085928,0.51149,2.5033,0.17526,1.941,0.17776,2.4595,0.5181,0.02798,0.4899,0.50536,0.54428,2.2856,0.20529,2.4573,1.6181,0.52755,0.51597,1.9392,1.5319,0.3881,0.48571,0.083975,0.086256,2.0696,0.24729,0.092697,0.19309,1
0.2934,0.28004,0.2362,0.34661,0.1395,0.30393,0.39303,0.16215,0.80938,0.96514,0.40504,0.44496,0.40085,1.1827,0.86171,0.048724,1.3298,1.3745,0.4219,0.21351,0.68173,0.65649,1.3024,0.44053,0.29959,1.1049,0.3579,0.44455,0.35338,0.26099,0.35433,0.42226,0.077574,0.10703,0.37941,0.31231,0.39999,0.32505,0.29373,0.1782,0.36278,0.58606,0.41804,0.23749,0.33172,0.48488,0.32295,0.36662,0.32966,0.61552,0.38083,0.56263,0.3531,0.34188,0.20544,0.65578,0.38434,0.32275,0.26532,0.52613,0.44882,0.30065,0.4448,0.47299,0.4219,0.34089,0.4383,0.34322,0.17366,0.55379,1.3145,0.47373,0.29661,0.66186,1.3264,0.16237,1.4296,0.15122,1.2738,0.26197,0.22124,0.66869,0.64268,0.30087,1.0997,0.23503,1.2867,1.2519,0.62105,0.59321,0.91997,0.75799,0.21512,0.81497,0.15007,0.017725,1.6656,0.12721,0.050003,0.060303,1
0.38179,0.23088,0.13075,0.50971,0.094454,0.32521,0.4613,0.18115,1.5623,1.8409,0.38982,0.59747,0.67524,2.099,1.4633,0.19943,2.2723,2.3301,0.60373,0.36637,1.3156,1.0571,2.2187,0.70554,0.28776,1.9197,0.3638,0.66999,0.60796,0.22184,0.22948,0.66911,0.057479,0.23216,0.21357,0.18547,0.40446,0.51261,0.50377,0.18745,0.60524,1.1059,0.88525,0.36573,0.24772,0.74845,0.17043,0.92778,0.7528,1.0206,0.61007,1.0492,0.53759,0.89678,0.18106,1.0753,0.36581,0.18353,0.38396,0.57954,0.78609,0.51239,0.20468,0.21216,0.18942,0.21521,0.68301,0.2613,0.26623,0.89987,1.2315,0.19998,0.1702,1.1184,0.69417,0.26605,1.3784,0.27039,0.64701,0.1192,0.14889,1.2059,1.2715,0.14665,0.55108,0.3914,0.63264,1.1185,1.2638,1.0895,0.4388,0.31066,0.15306,0.53089,0.14932,0.14437,1.4168,0.18057,0.19038,0.070508,1
